product_id,handle,sku,collection,classification,field,old_text,new_text,status,source_facts,editorial_notes
prod_01KNTBXADXM4N27AGHDHCV5QQA,ol-69-4,OL-69-4,Oliver,CONFIGURABLE,subtitle,,Угловая книжная полка Oliver — вертикальная колонна 31 × 31 см в углу.,safe_to_rewrite,габариты 310×310×1063 мм; угловая — из названия,
prod_01KNTBXADXM4N27AGHDHCV5QQA,ol-69-4,OL-69-4,Oliver,CONFIGURABLE,description,,"Угловая книжная полка Oliver: 31 × 31 см в плане при высоте 106 см. Вертикальная колонна полок занимает угол — место, которое прямые полки использовать не могут. Работает и соло, и как угловое завершение композиции из прямых полок серии.",safe_to_rewrite,габариты 310×310×1063 мм; угловая — из названия,
prod_01KNTBXADXJVJEG9YNWFYXXGQV,ol-81-1,OL-81-1,Oliver,CONFIGURABLE,title,Столик  детский,Столик детский,safe_to_rewrite,габариты 780×580×570 мм; oliver-kids — из metadata.collection; детский стул ol-82-1 — по каталогу,
prod_01KNTBXADXJVJEG9YNWFYXXGQV,ol-81-1,OL-81-1,Oliver,CONFIGURABLE,subtitle,,"Детский стол Oliver Kids — 78 × 58 см при высоте 57 см, под рост дошкольника.",safe_to_rewrite,габариты 780×580×570 мм; oliver-kids — из metadata.collection; детский стул ol-82-1 — по каталогу,
prod_01KNTBXADXJVJEG9YNWFYXXGQV,ol-81-1,OL-81-1,Oliver,CONFIGURABLE,description,,"Детский стол линии Oliver Kids: столешница 78 × 58 см на высоте 57 см — это посадка ребёнка дошкольного возраста, за которой удобно рисовать, лепить и собирать конструктор без взрослого стула с подушками. Выдержан в характере взрослой коллекции Oliver, поэтому детская не выпадает из общего языка квартиры; в пару выпускается детский стул той же линии.",safe_to_rewrite,габариты 780×580×570 мм; oliver-kids — из metadata.collection; детский стул ol-82-1 — по каталогу,
prod_01KNTBXADX8CT1VKVV4SNQM2D7,ol-82-1,OL-82-1,Oliver,CONFIGURABLE,title,Стульчик  детский,Стульчик детский,safe_to_rewrite,"габариты 300×310×714 мм; fabric_upholstery_labels: linda, lorna, torno; детский стол ol-81-1 — по каталогу",
prod_01KNTBXADX8CT1VKVV4SNQM2D7,ol-82-1,OL-82-1,Oliver,CONFIGURABLE,subtitle,,Детский стул Oliver Kids с мягким сиденьем — пара к детскому столу линии.,safe_to_rewrite,"габариты 300×310×714 мм; fabric_upholstery_labels: linda, lorna, torno; детский стол ol-81-1 — по каталогу",
prod_01KNTBXADX8CT1VKVV4SNQM2D7,ol-82-1,OL-82-1,Oliver,CONFIGURABLE,description,,"Детский стул Oliver Kids: 30 × 31 см в плане, высота по спинке 71 см — геометрия под посадку дошкольника за детским столом линии. Сиденье обивается тканью на выбор из трёх: Linda, Lorna или Torno — можно поддержать текстиль остальной комнаты. Конструкция повторяет взрослый стул Oliver в уменьшенном масштабе, без «игрушечности».",safe_to_rewrite,"габариты 300×310×714 мм; fabric_upholstery_labels: linda, lorna, torno; детский стол ol-81-1 — по каталогу",
prod_01KNTBXADX6G2DX0ZK33HBQDSJ,ol-83-1,OL-83-1,Oliver,CONFIGURABLE,subtitle,,"Съёмная пеленальная столешница — ставится на комод Oliver, убирается, когда перерастут.",safe_to_rewrite,"габариты 881×750×180 мм; съёмная, пеленальная — из названия; комоды Oliver — по каталогу",
prod_01KNTBXADX6G2DX0ZK33HBQDSJ,ol-83-1,OL-83-1,Oliver,CONFIGURABLE,description,,"Съёмная пеленальная столешница Oliver Kids: 88 × 75 см, борта высотой 18 см. Ставится на комод и превращает его в полноценное место для пеленания на уровне рук взрослого — отдельный пеленальный стол не нужен. Когда ребёнок вырастает, столешница просто снимается, и комод продолжает работать как обычный. Рациональная альтернатива мебели «на один год».",safe_to_rewrite,"габариты 881×750×180 мм; съёмная, пеленальная — из названия; комоды Oliver — по каталогу",
prod_01KNTBXADX1KA6WGTERRHPPEV7,ol-84-1,OL-84-1,Oliver,STANDARD,subtitle,,Малый защитный бортик 70 см — страховка на время перехода в кровать без решётки.,safe_to_rewrite,габариты 700×40×300 мм; назначение — из названия «бортик к кровати»; парный ol-84-2 — по каталогу,
prod_01KNTBXADX1KA6WGTERRHPPEV7,ol-84-1,OL-84-1,Oliver,STANDARD,description,,"Малый бортик Oliver Kids длиной 70 см устанавливается на детскую кровать и страхует край на время, пока ребёнок привыкает спать без решётки. Высота 30 см — достаточно, чтобы удержать спящего, но не мешает самостоятельно забираться и вылезать. Готовый предмет без вариантов исполнения; для более длинного края кровати в линии есть бортик 100 см.",safe_to_rewrite,габариты 700×40×300 мм; назначение — из названия «бортик к кровати»; парный ol-84-2 — по каталогу,
prod_01KNTBXADX813WWJT86D6J2E9W,ol-84-2,OL-84-2,Oliver,STANDARD,subtitle,,Большой защитный бортик 100 см — закрывает больший участок края кровати.,safe_to_rewrite,габариты 1000×40×300 мм; назначение — из названия; парный ol-84-1 — по каталогу,
prod_01KNTBXADX813WWJT86D6J2E9W,ol-84-2,OL-84-2,Oliver,STANDARD,description,,"Большой бортик Oliver Kids — 100 см длины при высоте 30 см: закрывает больший участок края, чем малая модель, оставляя при этом свободный доступ в кровать. Ставится на время перехода из кроватки с решёткой в обычную кровать и снимается, когда необходимость отпадает. Выбор между двумя длинами зависит от кровати и от того, насколько беспокойно спит ребёнок.",safe_to_rewrite,габариты 1000×40×300 мм; назначение — из названия; парный ol-84-1 — по каталогу,
prod_01KNTBXADY87EJBJ40E55JCJBS,ol-85-1,OL-85-1,Oliver,CONFIGURABLE,subtitle,,Кроватка для новорождённого под матрас 60 × 120 см в характере коллекции Oliver.,safe_to_rewrite,"матрас 60×120 — из названия; габариты 740×1310×1288 мм; приставная ol-85-2, комоды и столешница — по каталогу",
prod_01KNTBXADY87EJBJ40E55JCJBS,ol-85-1,OL-85-1,Oliver,CONFIGURABLE,description,,"Кроватка Oliver Kids для новорождённого: спальное место 60 × 120 см — стандарт первых лет. Корпус 74 × 131 см при высоте 129 см выдержан в языке взрослой коллекции Oliver, поэтому детская с этой кроваткой, комодом и пеленальной столешницей линии выглядит собранной комнатой, а не набором случайных предметов. В линии есть и приставная модель — для сна вплотную к родительской кровати.",safe_to_rewrite,"матрас 60×120 — из названия; габариты 740×1310×1288 мм; приставная ol-85-2, комоды и столешница — по каталогу",
prod_01KNTBXADY6TTYPEZ12QTDR456,ol-85-2,OL-85-2,Oliver,CONFIGURABLE,subtitle,,Приставная кроватка с матрасом — ночной формат «рядом с родителями».,safe_to_rewrite,"приставная, матрас в комплекте — из названия; габариты 576×965×900 мм; кроватка ol-85-1 — по каталогу",
prod_01KNTBXADY6TTYPEZ12QTDR456,ol-85-2,OL-85-2,Oliver,CONFIGURABLE,description,,"Приставная кроватка Oliver Kids ставится вплотную к родительской кровати: ребёнок спит рядом, но на своём месте — ночью не нужно вставать, достаточно протянуть руку. Габариты 58 × 97 см делают её заметно компактнее полноразмерной кроватки; матрас входит в комплект. Формат первых месяцев, после которого обычно переходят в кроватку 60 × 120 см той же линии.",safe_to_rewrite,"приставная, матрас в комплекте — из названия; габариты 576×965×900 мм; кроватка ol-85-1 — по каталогу",
prod_01KNTBXADYWQNNEVG1XK6EAFWP,ol-86-1,OL-86-1,Oliver,STANDARD,subtitle,,Каркас для балдахина над детской кроваткой Oliver Kids.,safe_to_rewrite,габариты 400×250×190 мм; назначение — из названия; STANDARD — классификация,
prod_01KNTBXADYWQNNEVG1XK6EAFWP,ol-86-1,OL-86-1,Oliver,STANDARD,description,,"Каркас Oliver Kids для крепления балдахина над детской кроваткой: держатель 40 × 25 см, на который навешивается ткань. Балдахин рассеивает верхний свет над спящим ребёнком и закрывает кроватку от сквозняка; сам текстиль подбирается отдельно. Готовый предмет без вариантов исполнения.",safe_to_rewrite,габариты 400×250×190 мм; назначение — из названия; STANDARD — классификация,
prod_01KNTBXADY06DZQTG915QFY9BW,ol-95-1,OL-95-1,Oliver,CONFIGURABLE,title,Кровать - трансформер (80*150) с рисунком,Кровать-трансформер (80×150) с рисунком,safe_to_rewrite,матрас 80×150 и рисунок — из названия; габариты 906×1806×1179 мм; парная ol-95-3 — по каталогу,
prod_01KNTBXADY06DZQTG915QFY9BW,ol-95-1,OL-95-1,Oliver,CONFIGURABLE,subtitle,,Кровать-трансформер 80 × 150 см с рисунком на спинке.,safe_to_rewrite,матрас 80×150 и рисунок — из названия; габариты 906×1806×1179 мм; парная ol-95-3 — по каталогу,
prod_01KNTBXADY06DZQTG915QFY9BW,ol-95-1,OL-95-1,Oliver,CONFIGURABLE,description,,"Кровать-трансформер Oliver Kids под матрас 80 × 150 см — переходный формат между кроваткой новорождённого и взрослой кроватью. Спинку украшает рисунок — это версия для тех, кто хочет заметный детский акцент в комнате; парная модель с тканевой вставкой выглядит спокойнее. Корпус 91 × 181 см при высоте изголовья 118 см оставляет кровати запас «на вырост» по характеру, а не только по размеру.",safe_to_rewrite,матрас 80×150 и рисунок — из названия; габариты 906×1806×1179 мм; парная ol-95-3 — по каталогу,
prod_01KNTBXADYET7AC1KCG28EK9RQ,ol-95-3,OL-95-3,Oliver,CONFIGURABLE,title,Кровать - трансформер (80*150) с тканью,Кровать-трансформер (80×150) с тканью,safe_to_rewrite,матрас 80×150 и ткань — из названия; габариты 906×1806×1179 мм; парная ol-95-1 — по каталогу,
prod_01KNTBXADYET7AC1KCG28EK9RQ,ol-95-3,OL-95-3,Oliver,CONFIGURABLE,subtitle,,Растущая кровать 80 × 150 см с тканевой спинкой — спокойная версия трансформера.,safe_to_rewrite,матрас 80×150 и ткань — из названия; габариты 906×1806×1179 мм; парная ol-95-1 — по каталогу,
prod_01KNTBXADYET7AC1KCG28EK9RQ,ol-95-3,OL-95-3,Oliver,CONFIGURABLE,description,,"Версия кровати-трансформера Oliver Kids с тканевой вставкой в спинке вместо рисунка: тот же формат под матрас 80 × 150 см и корпус 91 × 181 см, но внешне ближе к взрослым кроватям коллекции. Вариант для комнаты, которую не хочется перестраивать по мере взросления ребёнка, — кровать спокойно доживёт до подростковых лет без «детского» вида.",safe_to_rewrite,матрас 80×150 и ткань — из названия; габариты 906×1806×1179 мм; парная ol-95-1 — по каталогу,
prod_01KQCSHV3ZWD80DKG4ZFB175FP,ox-14-1,OX-14-1,Oxford,CONFIGURABLE,subtitle,,"Нижняя кровать 90 × 185 см к комплексу Оксфорд-1, без матраса.",safe_to_rewrite,"матрас 90×185, без матраса — из названия; габариты 945×1895×257 мм; mapping_notes: Oxford-4 pilot, interim PDF data","коллекция на паузе; данные interim — текст осторожный, без деталей конструкции"
prod_01KQCSHV3ZWD80DKG4ZFB175FP,ox-14-1,OX-14-1,Oxford,CONFIGURABLE,description,,"Нижняя выкатная часть комплекса Оксфорд-1: спальное место под матрас 90 × 185 см, высота корпуса 26 см. Дополняет верхний модуль комплекса вторым спальным местом — для второго ребёнка или гостей — и убирается, когда не нужна. Матрас в комплект не входит. Данные по коллекции Оксфорд пилотные: состав и исполнение уточняются при заявке.",safe_to_rewrite,"матрас 90×185, без матраса — из названия; габариты 945×1895×257 мм; mapping_notes: Oxford-4 pilot, interim PDF data","коллекция на паузе; данные interim — текст осторожный, без деталей конструкции"
prod_01KQCSHV3ZHSW5J97NP8CE2FB7,ox-14-11,OX-14-11,Oxford,CONFIGURABLE,subtitle,,"Увеличенная нижняя кровать 120 × 185 см к комплексу Оксфорд-1, без матраса.",safe_to_rewrite,"матрас 120×185, без матраса — из названия; габариты 1245×1895×257 мм; mapping_notes: interim",коллекция на паузе; interim-данные; текст без деталей конструкции
prod_01KQCSHV3ZHSW5J97NP8CE2FB7,ox-14-11,OX-14-11,Oxford,CONFIGURABLE,description,,"Увеличенная версия нижней кровати комплекса Оксфорд-1: спальное место под матрас 120 × 185 см при той же высоте корпуса 26 см. Ширина 120 см даёт полноценное место подростку, а не только «гостевой» формат. Матрас приобретается отдельно. Коллекция Оксфорд представлена пилотно — параметры уточняются при заявке.",safe_to_rewrite,"матрас 120×185, без матраса — из названия; габариты 1245×1895×257 мм; mapping_notes: interim",коллекция на паузе; interim-данные; текст без деталей конструкции
prod_01KQCSHV3ZJ5SB2ZYV4P6SJ2QR,ox-90-1,OX-90-1,Oxford,CONFIGURABLE,title,Комплекс Оксфорд-1 с выдвижной столешницей без  нижней кровати,Комплекс Оксфорд-1 с выдвижной столешницей без нижней кровати,safe_to_rewrite,"выдвижная столешница, без нижней кровати — из названия; габариты 2605×1392×1930 мм; нижние кровати ox-14-* — по каталогу; mapping_notes: interim",title: убран двойной пробел («без  нижней»)
prod_01KQCSHV3ZJ5SB2ZYV4P6SJ2QR,ox-90-1,OX-90-1,Oxford,CONFIGURABLE,subtitle,,"Детский комплекс Оксфорд-1: кровать наверху, выдвижная столешница внизу.",safe_to_rewrite,"выдвижная столешница, без нижней кровати — из названия; габариты 2605×1392×1930 мм; нижние кровати ox-14-* — по каталогу; mapping_notes: interim",title: убран двойной пробел («без  нижней»)
prod_01KQCSHV3ZJ5SB2ZYV4P6SJ2QR,ox-90-1,OX-90-1,Oxford,CONFIGURABLE,description,,"Комплекс Оксфорд-1 — двухуровневая организация детской на площади 260 × 139 см при высоте 193 см: спальное место наверху, рабочая зона с выдвижной столешницей внизу. Один предмет заменяет кровать и стол, освобождая остальную комнату под игру. Нижняя выкатная кровать в состав этой комплектации не входит и добавляется отдельно. Коллекция Оксфорд представлена пилотно — состав и исполнение уточняются при заявке.",safe_to_rewrite,"выдвижная столешница, без нижней кровати — из названия; габариты 2605×1392×1930 мм; нижние кровати ox-14-* — по каталогу; mapping_notes: interim",title: убран двойной пробел («без  нижней»)
prod_01KQCSHV3ZRYAYT8GXPJAT6F4Q,s-ox-05,S-OX-05,Oxford,CONFIGURABLE,title,Ступени с перилами и ящиками ОКСФОРД,Ступени с перилами и ящиками Оксфорд,needs_product_data,назначение — из названия; габариты и состав в данных отсутствуют,"title: «ОКСФОРД» приведён к обычному регистру. Для содержательного текста не хватает: габаритов, числа ступеней/ящиков, стороны установки, совместимости с комплектациями Оксфорд-1"
prod_01KQCSHV3ZRYAYT8GXPJAT6F4Q,s-ox-05,S-OX-05,Oxford,CONFIGURABLE,subtitle,,Ступени с перилами и ящиками к комплексу Оксфорд.,needs_product_data,назначение — из названия; габариты и состав в данных отсутствуют,"title: «ОКСФОРД» приведён к обычному регистру. Для содержательного текста не хватает: габаритов, числа ступеней/ящиков, стороны установки, совместимости с комплектациями Оксфорд-1"
prod_01KNTBXADY8MGT1TX966D4CEVJ,pv-02-1,PV-02-1,Provence,CONFIGURABLE,subtitle,,"Двухдверный платяной шкаф Provence — 120 см по фронту, две отделки на выбор.",safe_to_rewrite,"габариты 1200×631×2080 мм; 2 двери — из названия; finish_color_labels: Тёмное дерево, Молочный; трёхдверный pv-03-1 — по каталогу",
prod_01KNTBXADY8MGT1TX966D4CEVJ,pv-02-1,PV-02-1,Provence,CONFIGURABLE,description,,"Двухдверный шкаф коллекции Provence: фронт 120 см, глубина 63 см, высота 208 см — основной формат хранения одежды для спальни. Отделка выбирается из двух: тёмное дерево или молочный — тёмная версия делает шкаф якорем комнаты, светлая растворяет его в стене. Трёхдверная модель линейки продолжает тот же язык на большую площадь.",safe_to_rewrite,"габариты 1200×631×2080 мм; 2 двери — из названия; finish_color_labels: Тёмное дерево, Молочный; трёхдверный pv-03-1 — по каталогу",
prod_01KNTBXADY5TFY8ABDDZN9FQ0R,pv-03-1,PV-03-1,Provence,CONFIGURABLE,subtitle,,"Трёхдверный шкаф Provence — 173 см по фронту, старшая модель линейки.",safe_to_rewrite,"габариты 1735×631×2140 мм; 3 двери — из названия; finish_color_labels: Тёмное дерево, Молочный",
prod_01KNTBXADY5TFY8ABDDZN9FQ0R,pv-03-1,PV-03-1,Provence,CONFIGURABLE,description,,"Трёхдверный платяной шкаф Provence: фронт 173 см, глубина 63 см, высота 214 см. Формат для комнаты, где шкаф берёт на себя роль гардеробной. Как и вся корпусная мебель коллекции, выпускается в двух отделках — тёмное дерево или молочный; в большой плоскости трёх фасадов разница между ними особенно заметна.",safe_to_rewrite,"габариты 1735×631×2140 мм; 3 двери — из названия; finish_color_labels: Тёмное дерево, Молочный",
prod_01KNTBXADY27NDFV0Y2HHSYP8H,pv-05-2,PV-05-2,Provence,CONFIGURABLE,subtitle,,"Комод Provence стандартного формата — 90 см по фронту, высота 90 см.",safe_to_rewrite,"габариты 900×572×902 мм; finish_color_labels: Тёмное дерево, Молочный; зеркало pv-09-1 — по каталогу",
prod_01KNTBXADY27NDFV0Y2HHSYP8H,pv-05-2,PV-05-2,Provence,CONFIGURABLE,description,,"Комод Provence: 90 см по фронту, 57 см в глубину, 90 см в высоту. Почти кубические пропорции дают устойчивый, спокойный силуэт, а столешница на высоте 90 см удобна как поверхность для пользования стоя. Отделка — тёмное дерево или молочный, в тон остальным предметам коллекции; над комодом естественно встаёт навесное зеркало Provence.",safe_to_rewrite,"габариты 900×572×902 мм; finish_color_labels: Тёмное дерево, Молочный; зеркало pv-09-1 — по каталогу",
prod_01KNTBXADYD2QEG17C5CVDACD0,pv-06-2,PV-06-2,Provence,CONFIGURABLE,subtitle,,Туалетный столик Provence — 120 см по фронту при глубине 50 см.,safe_to_rewrite,"габариты 1202×502×750 мм; finish_color_labels: Тёмное дерево, Молочный; зеркала и банкетки коллекции — по каталогу",
prod_01KNTBXADYD2QEG17C5CVDACD0,pv-06-2,PV-06-2,Provence,CONFIGURABLE,description,,"Туалетный столик Provence: столешница 120 × 50 см на высоте 75 см — место утренних сборов в спальне. Столик рассчитан на пару с навесным или напольным зеркалом коллекции и банкеткой Provence. Отделка на выбор — тёмное дерево или молочный; светлая версия традиционна для туалетных столиков, тёмная превращает его в строгий рабочий стол по совместительству.",safe_to_rewrite,"габариты 1202×502×750 мм; finish_color_labels: Тёмное дерево, Молочный; зеркала и банкетки коллекции — по каталогу",
prod_01KNTBXADZ0N4TS4WY52563JDS,pv-08-2,PV-08-2,Provence,CONFIGURABLE,subtitle,,"Прикроватная тумбочка Provence — 53 см по фронту, высота 60 см.",safe_to_rewrite,"габариты 530×450×600 мм; finish_color_labels: Тёмное дерево, Молочный; кровати Provence — по каталогу",
prod_01KNTBXADZ0N4TS4WY52563JDS,pv-08-2,PV-08-2,Provence,CONFIGURABLE,description,,"Прикроватная тумбочка Provence: 53 см в ширину, 45 см в глубину, 60 см в высоту — посадка под кровати коллекции, столешница на уровне руки лежащего. Отделка — тёмное дерево или молочный; пара тумбочек в тон кровати собирает спальную стену в симметричную композицию.",safe_to_rewrite,"габариты 530×450×600 мм; finish_color_labels: Тёмное дерево, Молочный; кровати Provence — по каталогу",
prod_01KNTBXADZPXF7NK73PQ8W0ZBK,pv-09-1,PV-09-1,Provence,CONFIGURABLE,subtitle,,Навесное зеркало Provence 60 × 80 см — вертикаль над комодом или столиком.,safe_to_rewrite,"габариты 600×30×800 мм; finish_color_labels: Тёмное дерево, Молочный",
prod_01KNTBXADZPXF7NK73PQ8W0ZBK,pv-09-1,PV-09-1,Provence,CONFIGURABLE,description,,"Навесное зеркало Provence: полотно 60 × 80 см при глубине 3 см. Формат подобран под корпусную мебель коллекции — над комодом или туалетным столиком зеркало завершает композицию, не перегружая стену. Рама выпускается в двух отделках коллекции: тёмное дерево или молочный.",safe_to_rewrite,"габариты 600×30×800 мм; finish_color_labels: Тёмное дерево, Молочный",
prod_01KNTBXADZRTE98AF3F3ZQKF8E,pv-09-2,PV-09-2,Provence,CONFIGURABLE,subtitle,,"Напольное зеркало Provence в рост — 167 см, свободно переставляется.",safe_to_rewrite,габариты 650×391×1670 мм; напольное — из названия,
prod_01KNTBXADZRTE98AF3F3ZQKF8E,pv-09-2,PV-09-2,Provence,CONFIGURABLE,description,,"Напольное зеркало Provence высотой 167 см — отражение в полный рост без сверления стен. Основание глубиной 39 см держит его устойчиво, а сам предмет остаётся мобильным: зеркало двигается вслед за светом или новой расстановкой. Естественная пара к шкафам коллекции, у которых нет зеркальных дверец.",safe_to_rewrite,габариты 650×391×1670 мм; напольное — из названия,
prod_01KNTBXADZFWE9YRK0K60DDHR2,pv-14-1,PV-14-1,Provence,CONFIGURABLE,title,Кровать 1-сп. (90*190) без изножья,Кровать 1-сп. (90×190) без изножья,safe_to_rewrite,габариты 994×2010×1063 мм; матрас 90×190 и отсутствие изножья — из названия,
prod_01KNTBXADZFWE9YRK0K60DDHR2,pv-14-1,PV-14-1,Provence,CONFIGURABLE,subtitle,,Односпальная кровать Provence 90 × 190 см без изножья.,safe_to_rewrite,габариты 994×2010×1063 мм; матрас 90×190 и отсутствие изножья — из названия,
prod_01KNTBXADZFWE9YRK0K60DDHR2,pv-14-1,PV-14-1,Provence,CONFIGURABLE,description,,"Односпальная кровать Provence под матрас 90 × 190 см: корпус 99 × 201 см, изголовье высотой 106 см. Изножья нет — открытый нижний край освобождает проход и упрощает уборку, что в комнатах под односпальную кровать обычно критично. Формат для детской, подростковой или гостевой комнаты в общем языке коллекции.",safe_to_rewrite,габариты 994×2010×1063 мм; матрас 90×190 и отсутствие изножья — из названия,
prod_01KNTBXADZTNAKE49PYM4N1C8W,pv-15-1,PV-15-1,Provence,CONFIGURABLE,title,"Кровать 1,5-сп. (120*190) без изножья","Кровать 1,5-сп. (120×190) без изножья",safe_to_rewrite,габариты 1294×2010×1073 мм; матрас и отсутствие изножья — из названия; версия с тканью pv-15-2 — по каталогу,
prod_01KNTBXADZTNAKE49PYM4N1C8W,pv-15-1,PV-15-1,Provence,CONFIGURABLE,subtitle,,Полуторная кровать Provence 120 × 190 см без изножья.,safe_to_rewrite,габариты 1294×2010×1073 мм; матрас и отсутствие изножья — из названия; версия с тканью pv-15-2 — по каталогу,
prod_01KNTBXADZTNAKE49PYM4N1C8W,pv-15-1,PV-15-1,Provence,CONFIGURABLE,description,,"Полуторная кровать Provence под матрас 120 × 190 см: корпус 129 × 201 см, изголовье 107 см, без изножья. Формат для одного человека с запасом ширины — в подростковой комнате или небольшой спальне. В линейке есть версия с тканевой вставкой в изголовье, если хочется смягчить деревянную спинку.",safe_to_rewrite,габариты 1294×2010×1073 мм; матрас и отсутствие изножья — из названия; версия с тканью pv-15-2 — по каталогу,
prod_01KNTBXADZV2X8RHE2JG709BTE,pv-15-2,PV-15-2,Provence,CONFIGURABLE,title,"Кровать 1,5-сп. (120*190) с тканью без изножья","Кровать 1,5-сп. (120×190) с тканью без изножья",safe_to_rewrite,габариты 1294×2010×1073 мм; ткань и отсутствие изножья — из названия; базовая pv-15-1 — по каталогу,
prod_01KNTBXADZV2X8RHE2JG709BTE,pv-15-2,PV-15-2,Provence,CONFIGURABLE,subtitle,,Полуторная кровать Provence с тканевой вставкой в изголовье — 120 × 190 см.,safe_to_rewrite,габариты 1294×2010×1073 мм; ткань и отсутствие изножья — из названия; базовая pv-15-1 — по каталогу,
prod_01KNTBXADZV2X8RHE2JG709BTE,pv-15-2,PV-15-2,Provence,CONFIGURABLE,description,,"Версия полуторной кровати Provence с тканевой вставкой в изголовье: матрас 120 × 190 см, корпус 129 × 201 см, без изножья. Ткань смягчает спинку — к ней приятнее прислоняться с книгой, и кровать выглядит теплее полностью деревянной модели. Остальная геометрия совпадает с базовой полуторной кроватью линейки.",safe_to_rewrite,габариты 1294×2010×1073 мм; ткань и отсутствие изножья — из названия; базовая pv-15-1 — по каталогу,
prod_01KNTBXAE066FZ9JPRECQ0GZMJ,pv-16-1,PV-16-1,Provence,CONFIGURABLE,title,"Кровать 1,5-сп. (140*190) без изножья","Кровать 1,5-сп. (140×190) без изножья",safe_to_rewrite,габариты 1494×2010×1092 мм; матрас и отсутствие изножья — из названия; версия с тканью pv-16-2 — по каталогу,
prod_01KNTBXAE066FZ9JPRECQ0GZMJ,pv-16-1,PV-16-1,Provence,CONFIGURABLE,subtitle,,Кровать Provence 140 × 190 см без изножья — компактный двуспальный формат.,safe_to_rewrite,габариты 1494×2010×1092 мм; матрас и отсутствие изножья — из названия; версия с тканью pv-16-2 — по каталогу,
prod_01KNTBXAE066FZ9JPRECQ0GZMJ,pv-16-1,PV-16-1,Provence,CONFIGURABLE,description,,"Кровать Provence под матрас 140 × 190 см — минимальный формат, на котором спят вдвоём. Корпус 149 × 201 см, изголовье 109 см, изножья нет: открытый край экономит главное, чего не хватает при двуспальной кровати в небольшой комнате, — проход. Есть версия с тканевой вставкой в изголовье.",safe_to_rewrite,габариты 1494×2010×1092 мм; матрас и отсутствие изножья — из названия; версия с тканью pv-16-2 — по каталогу,
prod_01KX1PJA6R9QNP7AQBG4NHWNED,pv-16-2,PV-16-2,Provence,CONFIGURABLE,title,"Кровать 1,5-сп. (140*190) с тканью без изножья","Кровать 1,5-сп. (140×190) с тканью без изножья",safe_to_rewrite,габариты 1494×2010×1092 мм; ткань и отсутствие изножья — из названия; базовая pv-16-1 — по каталогу,
prod_01KX1PJA6R9QNP7AQBG4NHWNED,pv-16-2,PV-16-2,Provence,CONFIGURABLE,subtitle,,Кровать Provence 140 × 190 см с тканевой вставкой в изголовье.,safe_to_rewrite,габариты 1494×2010×1092 мм; ткань и отсутствие изножья — из названия; базовая pv-16-1 — по каталогу,
prod_01KX1PJA6R9QNP7AQBG4NHWNED,pv-16-2,PV-16-2,Provence,CONFIGURABLE,description,,"Кровать Provence под матрас 140 × 190 см с тканевой вставкой в изголовье, без изножья. Мягкая спинка делает удобной посадку в кровати — читать и работать с ноутбуком можно, откинувшись на изголовье, а не на подушки. Корпус 149 × 201 см повторяет базовую модель линейки.",safe_to_rewrite,габариты 1494×2010×1092 мм; ткань и отсутствие изножья — из названия; базовая pv-16-1 — по каталогу,
prod_01KNTBXAE02HB0SM89W0BM82A2,pv-17-1,PV-17-1,Provence,CONFIGURABLE,title,Кровать 2-сп. (160*200) без изножья,Кровать 2-сп. (160×200) без изножья,safe_to_rewrite,"габариты 1694×2110×1111 мм; матрас и отсутствие изножья — из названия; pv-18-1, тумбочки, комод — по каталогу",
prod_01KNTBXAE02HB0SM89W0BM82A2,pv-17-1,PV-17-1,Provence,CONFIGURABLE,subtitle,,Двуспальная кровать Provence 160 × 200 см — основной формат коллекции.,safe_to_rewrite,"габариты 1694×2110×1111 мм; матрас и отсутствие изножья — из названия; pv-18-1, тумбочки, комод — по каталогу",
prod_01KNTBXAE02HB0SM89W0BM82A2,pv-17-1,PV-17-1,Provence,CONFIGURABLE,description,,"Основная двуспальная кровать Provence: матрас 160 × 200 см, корпус 169 × 211 см, изголовье высотой 111 см. Изножья нет — силуэт легче, проход вдоль кровати свободнее. Вместе с парой прикроватных тумбочек и комодом коллекции собирает спальню в цельную комнату; для просторных спален в линейке есть формат 180 × 200 см.",safe_to_rewrite,"габариты 1694×2110×1111 мм; матрас и отсутствие изножья — из названия; pv-18-1, тумбочки, комод — по каталогу",
prod_01KNTBXAE0HEVEGEFCZTYRNDG2,pv-18-1,PV-18-1,Provence,CONFIGURABLE,title,Кровать 2-сп. (180*200) без изножья,Кровать 2-сп. (180×200) без изножья,safe_to_rewrite,"габариты 1894×2110×1121 мм; матрас и отсутствие изножья — из названия; finish_color_labels: Тёмное дерево, Молочный",
prod_01KNTBXAE0HEVEGEFCZTYRNDG2,pv-18-1,PV-18-1,Provence,CONFIGURABLE,subtitle,,Широкая двуспальная кровать Provence — матрас 180 × 200 см.,safe_to_rewrite,"габариты 1894×2110×1121 мм; матрас и отсутствие изножья — из названия; finish_color_labels: Тёмное дерево, Молочный",
